product_id,category_id,category_code,brand,price,user_id,product_name,count
5100816,2053013553375346967,nan,xiaomi,29.51,515755304, xiaomi,189460
1004739,2053013555631882655,electronics.smartphone,xiaomi,197.55,519530528,electronics.smartphone xiaomi,150870
4804295,2053013554658804075,electronics.audio.headphone,xiaomi,23.13,541366014,electronics.audio.headphone xiaomi,117479
1004838,2053013555631882655,electronics.smartphone,oppo,179.38,552552067,electronics.smartphone oppo,110648
4804055,2053013554658804075,electronics.audio.headphone,apple,189.91,524601178,electronics.audio.headphone apple,85574
1801690,2053013554415534427,electronics.video.tv,samsung,368.04,555447570,electronics.video.tv samsung,83391
1801766,2053013554415534427,electronics.video.tv,artel,150.71,544256724,electronics.video.tv artel,76222
1004237,2053013555631882655,electronics.smartphone,apple,1081.98,535871217,electronics.smartphone apple,58195
22700084,2053013556168753601,nan,force,241.94,529394039, force,50448
22700129,2053013556168753601,nan,stels,72.05,548607338, stels,49847
1307073,2053013558920217191,computers.notebook,acer,669.0,514805015,computers.notebook acer,43071
3600163,2053013563810775923,appliances.kitchen.washer,indesit,179.67,512533331,appliances.kitchen.washer indesit,39140
2702277,2053013563911439225,appliances.kitchen.refrigerators,lg,465.7,553638632,appliances.kitchen.refrigerators lg,28455
3601244,2053013563810775923,appliances.kitchen.washer,lg,339.75,512533331,appliances.kitchen.washer lg,27291
3601405,2053013563810775923,appliances.kitchen.washer,beko,187.88,554499351,appliances.kitchen.washer beko,26985
15100148,2053013557024391671,nan,lider,369.1,513525178, lider,24191
1801860,2053013554415534427,electronics.video.tv,kivi,190.45,551382032,electronics.video.tv kivi,23397
2701657,2053013563911439225,appliances.kitchen.refrigerators,beko,257.04,547949682,appliances.kitchen.refrigerators beko,23136
4804409,2053013554658804075,electronics.audio.headphone,elari,66.87,521016406,electronics.audio.headphone elari,21927
5100855,2053013553341792533,electronics.clocks,apple,617.52,554190174,electronics.clocks apple,21164
4700478,2053013560899928785,auto.accessories.videoregister,sho-me,142.86,512550575,auto.accessories.videoregister sho-me,20923
4700630,2053013560899928785,auto.accessories.videoregister,nan,30.86,530516147,auto.accessories.videoregister ,20485
15100008,2053013557024391671,nan,bts,488.82,519107250, bts,20363
2900536,2053013554776244595,appliances.kitchen.microwave,elenberg,51.46,555158050,appliances.kitchen.microwave elenberg,19183
1801995,2053013554415534427,electronics.video.tv,haier,193.03,537192226,electronics.video.tv haier,18401
1307067,2053013558920217191,computers.notebook,lenovo,251.74,550050854,computers.notebook lenovo,18228
1480163,2053013561092866779,computers.desktop,acer,617.0,513659224,computers.desktop acer,17917
3701244,2053013565983425517,appliances.environment.vacuum,elenberg,33.44,515535834,appliances.environment.vacuum elenberg,17824
3700766,2053013565983425517,appliances.environment.vacuum,samsung,128.45,555448298,appliances.environment.vacuum samsung,17760
3700779,2053013565983425517,appliances.environment.vacuum,xiaomi,299.88,520572421,appliances.environment.vacuum xiaomi,17756
13201002,2053013557192163841,furniture.bedroom.bed,stendmebel,176.04,563183646,furniture.bedroom.bed stendmebel,17374
8800773,2053013555573162395,electronics.telephone,nokia,73.57,518553316,electronics.telephone nokia,17282
5700518,2053013553970938175,auto.accessories.player,nan,123.53,555448573,auto.accessories.player ,17134
4100126,2053013561218695907,nan,sony,326.62,519885473, sony,15396
10701101,2053013561277416167,nan,ea,74.36,554678682, ea,15367
3601505,2053013563810775923,appliances.kitchen.washer,samsung,463.15,526631741,appliances.kitchen.washer samsung,15123
15800006,2053013560144954031,nan,karcher,102.94,555449072, karcher,14893
1304409,2053013558920217191,computers.notebook,apple,1402.87,529358441,computers.notebook apple,14759
4803399,2053013554658804075,electronics.audio.headphone,jbl,33.21,555428858,electronics.audio.headphone jbl,14204
2700618,2053013563911439225,appliances.kitchen.refrigerators,indesit,349.79,550429638,appliances.kitchen.refrigerators indesit,14051
4700589,2053013560899928785,auto.accessories.videoregister,xiaomi,71.56,514437619,auto.accessories.videoregister xiaomi,13948
4803976,2053013554658804075,electronics.audio.headphone,samsung,127.05,513413322,electronics.audio.headphone samsung,11982
7004492,2053013560346280633,kids.carriage,belecoo,102.47,517438582,kids.carriage belecoo,11976
2601810,2053013563970159485,nan,artel,155.29,554935393, artel,11965
3600231,2053013563810775923,appliances.kitchen.washer,midea,100.38,547185351,appliances.kitchen.washer midea,11878
17300136,2053013553853497655,nan,montale,102.96,512637377, montale,11755
2900200,2053013554776244595,appliances.kitchen.microwave,lg,85.83,551382032,appliances.kitchen.microwave lg,11498
5700384,2053013553970938175,auto.accessories.player,pioneer,123.56,516036709,auto.accessories.player pioneer,11438
1801581,2053013554415534427,electronics.video.tv,yasin,374.5,522487767,electronics.video.tv yasin,11400
4000169,2053013566142809077,construction.tools.generator,tefal,90.07,550438257,construction.tools.generator tefal,11132
3801134,2053013566176363511,appliances.iron,elenberg,16.71,519249473,appliances.iron elenberg,10874
1801555,2053013554415534427,electronics.video.tv,lg,462.25,537918940,electronics.video.tv lg,10761
10900305,2053013555069845885,appliances.kitchen.mixer,elenberg,25.71,530982799,appliances.kitchen.mixer elenberg,10716
29900054,2059484601444729123,nan,peda,2557.59,555463012, peda,10700
5100721,2053013553341792533,electronics.clocks,huawei,197.95,518093424,electronics.clocks huawei,10172
5700619,2053013553970938175,auto.accessories.player,jvc,46.33,522487767,auto.accessories.player jvc,10015
1004497,2053013555631882655,electronics.smartphone,nokia,159.33,550859983,electronics.smartphone nokia,9774
12600003,2053013554751078769,appliances.kitchen.grill,maxwell,69.24,530239208,appliances.kitchen.grill maxwell,9752
3800548,2053013566176363511,appliances.iron,vitek,28.29,513052860,appliances.iron vitek,9400
2700984,2053013563911439225,appliances.kitchen.refrigerators,samsung,539.1,550429638,appliances.kitchen.refrigerators samsung,9345
6000229,2053013560807654091,auto.accessories.alarm,starline,138.23,518090724,auto.accessories.alarm starline,9322
22700065,2053013556168753601,nan,aeroforce,150.82,547324534, aeroforce,9309
3700127,2053013565983425517,appliances.environment.vacuum,lg,189.26,512939831,appliances.environment.vacuum lg,9136
5300032,2053013563173241677,nan,rowenta,70.71,534197199, rowenta,8774
1480558,2053013561092866779,computers.desktop,netechnics,1055.34,513659224,computers.desktop netechnics,8707
6000032,2053013560807654091,auto.accessories.alarm,cenmax,70.02,512479338,auto.accessories.alarm cenmax,8698
1800930,2053013554415534427,electronics.video.tv,sony,329.22,551382032,electronics.video.tv sony,8630
1801771,2053013554415534427,electronics.video.tv,changhong,178.9,533850417,electronics.video.tv changhong,8446
12709556,2053013553559896355,nan,viatti,40.16,548911890, viatti,8385
3200173,2053013555321504139,appliances.kitchen.meat_grinder,nan,55.32,513705856,appliances.kitchen.meat_grinder ,8370
2201036,2053013560555995845,nan,canon,334.6,539045027, canon,8365
4700569,2053013560899928785,auto.accessories.videoregister,ibox,56.63,513182258,auto.accessories.videoregister ibox,8304
1004949,2053013555631882655,electronics.smartphone,oneplus,838.89,533205672,electronics.smartphone oneplus,7648
8800713,2053013555573162395,electronics.telephone,prestigio,8.62,537505803,electronics.telephone prestigio,7588
26400291,2053013563651392361,nan,lucente,188.94,551331813, lucente,7513
2601936,2053013563970159485,nan,dauscher,483.9,541618048, dauscher,7312
7002254,2053013560346280633,kids.carriage,wingoffly,118.27,517438582,kids.carriage wingoffly,7287
5100748,2053013553341792533,electronics.clocks,canyon,55.06,555462491,electronics.clocks canyon,7263
4804428,2053013554658804075,electronics.audio.headphone,usams,48.62,549376954,electronics.audio.headphone usams,7225
2501143,2053013564003713919,appliances.kitchen.oven,artel,36.01,515173040,appliances.kitchen.oven artel,7116
6200315,2053013552293216471,appliances.environment.air_heater,elenberg,33.44,512796782,appliances.environment.air_heater elenberg,7085
4700542,2053013560899928785,auto.accessories.videoregister,anytek,79.8,513182258,auto.accessories.videoregister anytek,7084
1307240,2053013558920217191,computers.notebook,asus,385.82,520575653,computers.notebook asus,6969
5800792,2053013553945772349,electronics.audio.subwoofer,nan,153.93,516036709,electronics.audio.subwoofer ,6897
3701062,2053013565983425517,appliances.environment.vacuum,gorenje,90.07,515342595,appliances.environment.vacuum gorenje,6885
5100468,2053013553341792533,electronics.clocks,elari,39.02,544032657,electronics.clocks elari,6856
12600018,2053013554751078769,appliances.kitchen.grill,delonghi,386.08,514492564,appliances.kitchen.grill delonghi,6851
2400648,2053013563743667055,appliances.kitchen.hood,turbo,51.46,515178559,appliances.kitchen.hood turbo,6785
5600355,2053013562913194819,nan,philips,25.71,518625954, philips,6776
3100034,2053013555262783879,appliances.kitchen.blender,braun,53.98,512580436,appliances.kitchen.blender braun,6775
4400189,2053013555095011711,appliances.kitchen.coffee_machine,maxwell,15.42,518057778,appliances.kitchen.coffee_machine maxwell,6771
41900001,2090971686529663114,appliances.environment.vacuum,nan,60.76,518090724,appliances.environment.vacuum ,6700
1004932,2053013555631882655,electronics.smartphone,vivo,463.31,555083442,electronics.smartphone vivo,6659
16400204,2053013558249128509,nan,granhel,181.21,553937622, granhel,6657
3700907,2053013565983425517,appliances.environment.vacuum,karcher,120.21,555208813,appliances.environment.vacuum karcher,6587
1801991,2053013554415534427,electronics.video.tv,irbis,100.39,555464247,electronics.video.tv irbis,6577
5800860,2053013553945772349,electronics.audio.subwoofer,phantom,15.44,551606209,electronics.audio.subwoofer phantom,6563
51800038,2135658542386905834,nan,tomfarr,152.64,525132441, tomfarr,6537
12202301,2116907525176557699,sport.bicycle,phoenix,205.9,546813879,sport.bicycle phoenix,6436
14300017,2053013557603205653,electronics.audio.music_tools.piano,cortland,76.96,531876291,electronics.audio.music_tools.piano cortland,6334
2900022,2053013554776244595,appliances.kitchen.microwave,samsung,126.1,525475707,appliances.kitchen.microwave samsung,6332
5100601,2053013553341792533,electronics.clocks,jet,33.44,515169893,electronics.clocks jet,6267
11600325,2053013554566529381,computers.desktop,sven,76.71,515590522,computers.desktop sven,6245
12711630,2053013553559896355,nan,yokohama,74.65,554151503, yokohama,6239
4300285,2053013552385491165,nan,electrolux,102.94,544648245, electrolux,6207
11500273,2053013554625249641,nan,jbl,97.27,513190371, jbl,6204
2900516,2053013554776244595,appliances.kitchen.microwave,dauscher,58.95,513695242,appliances.kitchen.microwave dauscher,6200
17300555,2053013553853497655,nan,dior,99.1,520002471, dior,6185
12100513,2053013555816432043,kids.skates,maomaoku,338.23,555462177,kids.skates maomaoku,6173
4802205,2053013554658804075,electronics.audio.headphone,marshall,89.83,525907087,electronics.audio.headphone marshall,6105
13103001,2053013553526341921,nan,trebl,55.6,530659801, trebl,6090
1201361,2172371436436455782,electronics.tablet,xiaomi,280.57,512748801,electronics.tablet xiaomi,6078
1201472,2172371436436455782,electronics.tablet,samsung,479.03,538851765,electronics.tablet samsung,6058
15100072,2053013557024391671,nan,imperial,669.23,513202784, imperial,6039
12400121,2053013556252639687,construction.tools.drill,alteco,45.82,516201000,construction.tools.drill alteco,5973
28718142,2053013565782098913,apparel.shoes,fassen,51.22,518471395,apparel.shoes fassen,5926
6100130,2053013560866374351,auto.accessories.radar,ibox,63.06,516868116,auto.accessories.radar ibox,5903
1004891,2053013555631882655,electronics.smartphone,zte,77.2,524997612,electronics.smartphone zte,5896
29900065,2053013566310581247,nan,imperia,977.89,524835650, imperia,5878
8700289,2053013563097744201,appliances.personal.hair_cutter,elenberg,23.14,515558773,appliances.personal.hair_cutter elenberg,5729
3200324,2053013555321504139,appliances.kitchen.meat_grinder,bosch,199.49,514994590,appliances.kitchen.meat_grinder bosch,5702
6000167,2053013560807654091,auto.accessories.alarm,centurion,82.37,547931497,auto.accessories.alarm centurion,5690
2300294,2053013560530830019,electronics.camera.video,gopro,437.51,555448816,electronics.camera.video gopro,5678
10501366,2053013553199186187,nan,edufun,97.79,521612416, edufun,5618
3800751,2053013566176363511,appliances.iron,redmond,36.01,543452743,appliances.iron redmond,5609
3601124,2053013563810775923,appliances.kitchen.washer,haier,308.86,538537672,appliances.kitchen.washer haier,5576
5800865,2053013553945772349,electronics.audio.subwoofer,edge,160.85,551606209,electronics.audio.subwoofer edge,5538
10900328,2053013555069845885,appliances.kitchen.mixer,dauscher,12.84,530982799,appliances.kitchen.mixer dauscher,5488
3700781,2053013565983425517,appliances.environment.vacuum,polaris,34.72,533296017,appliances.environment.vacuum polaris,5487
28708392,2053013565069067197,apparel.shoes.keds,strobbs,31.92,555447570,apparel.shoes.keds strobbs,5451
1201256,2172371436436455782,electronics.tablet,huawei,178.41,545225043,electronics.tablet huawei,5450
6200514,2053013552293216471,appliances.environment.air_heater,ballu,15.42,518462319,appliances.environment.air_heater ballu,5443
12201562,2116907525176557699,sport.bicycle,axis,95.24,516365365,sport.bicycle axis,5432
4400250,2053013555095011711,appliances.kitchen.coffee_machine,delonghi,169.86,514081156,appliances.kitchen.coffee_machine delonghi,5415
13700323,2053013557452210699,nan,radaway,670.26,512395480, radaway,5374
3701141,2053013565983425517,appliances.environment.vacuum,tefal,239.13,544014345,appliances.environment.vacuum tefal,5354
12100563,2053013555816432043,kids.skates,xiaomi,514.79,555462177,kids.skates xiaomi,5297
19200039,2053013556202308035,construction.tools.saw,eurolux,64.35,527014966,construction.tools.saw eurolux,5249
8500086,2053013552259662037,nan,hubert,486.15,552829049, hubert,5235
14701532,2053013557133443581,furniture.living_room.cabinet,nan,154.42,543924190,furniture.living_room.cabinet ,5193
2900339,2053013554776244595,appliances.kitchen.microwave,midea,48.88,513052860,appliances.kitchen.microwave midea,5177
12500527,2053013556277805513,nan,crown,47.62,513857808, crown,5108
14700096,2053013557133443581,furniture.living_room.cabinet,bts,231.64,555463016,furniture.living_room.cabinet bts,5096
3700600,2053013565983425517,appliances.environment.vacuum,vitek,41.16,529648053,appliances.environment.vacuum vitek,5082
2800048,2053013563835941749,appliances.kitchen.refrigerators,atlantic,172.44,513489079,appliances.kitchen.refrigerators atlantic,5076
49100005,2127425375913902544,nan,laston,55.02,545614508, laston,4938
7005059,2053013560346280633,kids.carriage,babytime,62.52,555122752,kids.carriage babytime,4933
1201496,2172371436436455782,electronics.tablet,prestigio,51.22,514805015,electronics.tablet prestigio,4817
42000012,2102307650380235197,nan,pt-group,167.31,515502509, pt-group,4797
12600013,2053013554751078769,appliances.kitchen.grill,tefal,108.09,536325914,appliances.kitchen.grill tefal,4789
4803981,2053013554658804075,electronics.audio.headphone,huawei,41.16,515755224,electronics.audio.headphone huawei,4777
22700465,2053013556168753601,nan,startul,155.35,434894256, startul,4770
1500259,2053013552955916539,computers.peripherals.printer,epson,154.18,534516750,computers.peripherals.printer epson,4751
7600132,2053013552821698803,nan,tp-link,20.05,555373493, tp-link,4736
1801382,2053013554415534427,electronics.video.tv,toshiba,511.98,539907980,electronics.video.tv toshiba,4723
5800311,2053013553945772349,electronics.audio.subwoofer,jvc,23.17,514771554,electronics.audio.subwoofer jvc,4609
3100871,2053013555262783879,appliances.kitchen.blender,vitek,23.14,515454339,appliances.kitchen.blender vitek,4594
4300262,2053013552385491165,nan,vitek,72.0,523239174, vitek,4573
3100575,2053013555262783879,appliances.kitchen.blender,bosch,149.11,519178197,appliances.kitchen.blender bosch,4571
27500014,2053013554692358509,nan,redmond,37.98,555217733, redmond,4549
4600542,2053013563944993659,appliances.kitchen.dishwasher,beko,300.85,515342595,appliances.kitchen.dishwasher beko,4524
5301323,2053013563173241677,nan,dyson,507.07,522511824, dyson,4515
31501167,2053013558031024687,nan,carlsbad,271.23,544822553, carlsbad,4481
19300039,2053013566033757167,appliances.ironing_board,nika,29.58,544628989,appliances.ironing_board nika,4467
6800659,2053013554222596431,computers.components.hdd,kingston,66.67,523117953,computers.components.hdd kingston,4439
16700605,2053013559901684381,furniture.kitchen.chair,zeta,16.19,555011596,furniture.kitchen.chair zeta,4410
3100967,2053013555262783879,appliances.kitchen.blender,kitfort,54.07,525851536,appliances.kitchen.blender kitfort,4406
12703421,2053013553559896355,nan,cordiant,59.2,519791231, cordiant,4405
3700566,2053013565983425517,appliances.environment.vacuum,thomas,375.79,544014345,appliances.environment.vacuum thomas,4386
1500076,2053013552955916539,computers.peripherals.printer,samsung,97.79,523931542,computers.peripherals.printer samsung,4314
5700793,2053013553970938175,auto.accessories.player,kenwood,180.18,512949728,auto.accessories.player kenwood,4295
1003991,2053013555631882655,electronics.smartphone,lg,216.2,550346297,electronics.smartphone lg,4271
1004545,2053013555631882655,electronics.smartphone,huawei,566.01,537918940,electronics.smartphone huawei,4271
6301402,2053013554834964853,appliances.kitchen.kettle,willmark,7.7,513625167,appliances.kitchen.kettle willmark,4259
3700828,2053013565983425517,appliances.environment.vacuum,philips,257.38,515903935,appliances.environment.vacuum philips,4252
14400051,2053013558492398155,nan,axper,38.33,512822886, axper,4244
22700536,2053013556168753601,nan,jonnesway,338.49,514553522, jonnesway,4203
1004884,2053013555631882655,electronics.smartphone,asus,228.86,547977099,electronics.smartphone asus,4197
15900112,2053013558190408249,nan,rondell,56.6,546189421, rondell,4174
17800342,2053013559868129947,computers.desktop,zeta,64.84,513688376,computers.desktop zeta,4150
5800560,2053013553945772349,electronics.audio.subwoofer,pride,126.12,515299222,electronics.audio.subwoofer pride,4140
4900087,2053013555220840837,appliances.kitchen.juicer,bosch,151.61,542017173,appliances.kitchen.juicer bosch,4101
26800034,2053013564641248165,nan,gf,566.22,522153099, gf,4084
3701004,2053013565983425517,appliances.environment.vacuum,midea,36.01,523639293,appliances.environment.vacuum midea,4031
4700388,2053013560899928785,auto.accessories.videoregister,prestigio,32.18,536685642,auto.accessories.videoregister prestigio,3963
12200053,2116907525235277959,sport.bicycle,xiaomi,643.49,514016645,sport.bicycle xiaomi,3916
14100436,2053013557670314521,electronics.audio.acoustic,cortland,115.81,547029990,electronics.audio.acoustic cortland,3912
13300462,2053013557166998015,nan,casper,102.19,525590097, casper,3911
2401243,2053013563743667055,appliances.kitchen.hood,bosch,125.02,555464399,appliances.kitchen.hood bosch,3894
50700002,2175419595093967522,nan,masei,308.63,555469549, masei,3855
9300040,2053013554524586339,nan,lg,334.12,543367069, lg,3848
6200284,2053013552293216471,appliances.environment.air_heater,tefal,90.07,555448682,appliances.environment.air_heater tefal,3844
6100191,2053013560866374351,auto.accessories.radar,sho-me,83.97,516868116,auto.accessories.radar sho-me,3814
3500149,2053013555287949705,nan,bosch,157.71,538491186, bosch,3788
2601340,2053013563970159485,nan,hp,30.86,554935393, hp,3740
5100802,2053013553375346967,nan,canyon,18.02,540223640, canyon,3716
28714755,2053013565228450757,apparel.shoes,respect,51.22,555447570,apparel.shoes respect,3710
4000177,2053013566142809077,construction.tools.generator,elenberg,33.44,543945962,construction.tools.generator elenberg,3672
9400066,2053013566067311601,nan,jaguar,164.2,519292368, jaguar,3666
4300376,2053013552385491165,nan,polaris,40.93,544648245, polaris,3658
28101291,2053013564918072245,nan,confetti,7.72,543000726, confetti,3644
2900934,2053013554776244595,appliances.kitchen.microwave,hansa,59.13,513695242,appliances.kitchen.microwave hansa,3630
3100541,2053013555262783879,appliances.kitchen.blender,polaris,36.01,523192645,appliances.kitchen.blender polaris,3626
2500859,2053013564003713919,appliances.kitchen.oven,asel,46.31,513417639,appliances.kitchen.oven asel,3625
13200021,2053013557192163841,furniture.bedroom.bed,sv,136.4,533423699,furniture.bedroom.bed sv,3617
1801963,2053013554415534427,electronics.video.tv,philips,373.21,512745225,electronics.video.tv philips,3576
4100348,2053013561218695907,nan,sega,36.01,519885473, sega,3572
16500000,2053013556462354899,nan,omron,92.64,515892913, omron,3564
3200280,2053013555321504139,appliances.kitchen.meat_grinder,moulinex,66.9,528769528,appliances.kitchen.meat_grinder moulinex,3556
5800108,2053013553945772349,electronics.audio.subwoofer,alpine,164.74,521689450,electronics.audio.subwoofer alpine,3555
2601975,2053013563970159485,nan,king,138.97,513251992, king,3551
5100239,2053013553341792533,electronics.clocks,samsung,257.38,522806189,electronics.clocks samsung,3550
2900954,2053013554776244595,appliances.kitchen.microwave,arg,56.6,512746288,appliances.kitchen.microwave arg,3540
5801158,2053013553945772349,electronics.audio.subwoofer,infinity,108.11,514291808,electronics.audio.subwoofer infinity,3507
1306631,2053013558920217191,computers.notebook,hp,580.89,550050854,computers.notebook hp,3505
6201019,2053013552293216471,appliances.environment.air_heater,nan,36.53,518812053,appliances.environment.air_heater ,3502
16500026,2053013556462354899,nan,gamma,35.25,541169861, gamma,3489
1306686,2053013558920217191,computers.notebook,prestigio,257.15,517160182,computers.notebook prestigio,3465
7900440,2053013556487520725,furniture.kitchen.chair,selby,43.73,513499980,furniture.kitchen.chair selby,3455
5701037,2053013553970938175,auto.accessories.player,swat,100.39,512949728,auto.accessories.player swat,3449
13200282,2053013557192163841,furniture.bedroom.bed,polini,257.38,527333386,furniture.bedroom.bed polini,3442
9600124,2053013561185141473,nan,dji,1669.3,545380783, dji,3423
3701388,2053013565983425517,appliances.environment.vacuum,dauscher,33.21,515342595,appliances.environment.vacuum dauscher,3401
10900348,2053013555069845885,appliances.kitchen.mixer,kitfort,118.08,530982799,appliances.kitchen.mixer kitfort,3398
11000101,2053013554960793975,appliances.kitchen.toster,philips,28.29,518497482,appliances.kitchen.toster philips,3360
17200721,2053013559792632471,furniture.living_room.sofa,rals,324.04,550999243,furniture.living_room.sofa rals,3354
5700945,2053013553970938175,auto.accessories.player,nakamichi,55.34,555221523,auto.accessories.player nakamichi,3349
23000192,2164367422893589471,nan,toyota,39.9,549852206, toyota,3322
12300231,2053013556311359947,construction.tools.drill,dewalt,151.07,547290577,construction.tools.drill dewalt,3253
5900113,2053013560841208525,nan,navitel,115.81,513389645, navitel,3220
3100583,2053013555262783879,appliances.kitchen.blender,redmond,51.45,512580436,appliances.kitchen.blender redmond,3216
5100724,2053013553375346967,nan,honor,41.18,555462692, honor,3188
1004814,2053013555631882655,electronics.smartphone,honor,231.64,526891232,electronics.smartphone honor,3161
4700636,2053013560899928785,auto.accessories.videoregister,neoline,92.25,512861469,auto.accessories.videoregister neoline,3157
31500053,2053013558031024687,nan,luminarc,41.16,550978835, luminarc,3141
3100152,2053013555262783879,appliances.kitchen.blender,panasonic,51.46,527681026,appliances.kitchen.blender panasonic,3123
17500335,2053013558752445019,nan,dermacol,5.15,553005738, dermacol,3120
22700677,2053013556168753601,nan,kingtul,58.69,550535400, kingtul,3116
1003877,2053013555631882655,electronics.smartphone,prestigio,51.2,550969873,electronics.smartphone prestigio,3089
13100083,2053013553526341921,nan,skad,223.94,518553316, skad,3075
3900821,2053013552326770905,appliances.environment.water_heater,aqua,33.2,554748717,appliances.environment.water_heater aqua,3069
28717145,2053013565480109009,apparel.shoes.keds,fassen,64.09,544261159,apparel.shoes.keds fassen,3065
3200361,2053013555321504139,appliances.kitchen.meat_grinder,philips,120.95,553819262,appliances.kitchen.meat_grinder philips,3047
2900936,2053013554776244595,appliances.kitchen.microwave,galanz,69.47,524159625,appliances.kitchen.microwave galanz,3042
17200962,2053013559792632471,furniture.living_room.sofa,komfort-s,349.28,514707033,furniture.living_room.sofa komfort-s,3038
5800116,2053013553945772349,electronics.audio.subwoofer,hertz,82.7,533689774,electronics.audio.subwoofer hertz,3029
4600498,2053013563944993659,appliances.kitchen.dishwasher,hansa,385.85,512620656,appliances.kitchen.dishwasher hansa,3025
4900289,2053013555220840837,appliances.kitchen.juicer,elenberg,43.73,525265004,appliances.kitchen.juicer elenberg,3011
5100845,2053013553341792533,electronics.clocks,xiaomi,180.16,526575497,electronics.clocks xiaomi,3002
6300739,2053013554834964853,appliances.kitchen.kettle,vitek,20.34,536325914,appliances.kitchen.kettle vitek,2996
11300005,2053013555531219353,electronics.telephone,panasonic,25.95,543011250,electronics.telephone panasonic,2991
23000247,2164367422893589471,nan,shell,19.31,554980324, shell,2939
42300004,2095518921321874323,furniture.living_room.cabinet,sv,282.89,529687718,furniture.living_room.cabinet sv,2934
5801656,2053013553945772349,electronics.audio.subwoofer,element,127.42,512365864,electronics.audio.subwoofer element,2908
2501352,2053013564003713919,appliances.kitchen.oven,beko,257.38,555096816,appliances.kitchen.oven beko,2885
16800032,2053013558316237377,furniture.kitchen.table,bts,56.6,515483851,furniture.kitchen.table bts,2842
3900774,2053013552326770905,appliances.environment.water_heater,artel,72.85,513664804,appliances.environment.water_heater artel,2833
1500208,2053013552955916539,computers.peripherals.printer,xerox,94.98,537702101,computers.peripherals.printer xerox,2832
1201408,2172371436436455782,electronics.tablet,lenovo,76.17,555465940,electronics.tablet lenovo,2826
25900025,2053013563718501229,computers.components.cooler,almacom,30.89,512873017,computers.components.cooler almacom,2787
35108590,2070005009382114061,apparel.underwear,milavitsa,12.85,555462646,apparel.underwear milavitsa,2781
15901903,2053013558190408249,nan,ikea,4.09,512773488, ikea,2753
3700823,2053013565983425517,appliances.environment.vacuum,bosch,283.05,515342595,appliances.environment.vacuum bosch,2743
10900003,2053013555069845885,appliances.kitchen.mixer,polaris,40.85,554803306,appliances.kitchen.mixer polaris,2741
15100382,2053013557024391671,nan,helvetia,910.68,512572118, helvetia,2730
17300762,2053013553853497655,nan,moschino,45.04,555464558, moschino,2718
8500467,2053013552259662037,nan,riga,376.96,526226761, riga,2694
17300749,2053013553853497655,nan,versace,82.55,513992906, versace,2690
28717908,2053013565782098913,apparel.shoes,burgerschuhe,102.45,513798668,apparel.shoes burgerschuhe,2687
6200260,2053013552293216471,appliances.environment.air_heater,midea,47.62,538645907,appliances.environment.air_heater midea,2675
10800001,2053013554994348409,nan,maxwell,32.92,539194858, maxwell,2674
3200550,2053013555321504139,appliances.kitchen.meat_grinder,dauscher,37.3,528769528,appliances.kitchen.meat_grinder dauscher,2642
53300010,2141355068383822734,nan,perilla,14.65,517616911, perilla,2636
12300632,2053013556311359947,construction.tools.drill,bosch,46.28,547290577,construction.tools.drill bosch,2628
2800351,2053013563835941749,appliances.kitchen.refrigerators,almacom,180.18,546671068,appliances.kitchen.refrigerators almacom,2623
4700634,2053013560899928785,auto.accessories.videoregister,intego,154.44,512698113,auto.accessories.videoregister intego,2623
15800120,2053013560144954031,nan,huter,179.13,515822748, huter,2616
6200971,2053013552293216471,appliances.environment.air_heater,willmark,10.27,535214649,appliances.environment.air_heater willmark,2606
4300070,2053013552385491165,nan,timberk,38.59,544648245, timberk,2604
12300850,2053013556311359947,construction.tools.drill,nan,21.6,555277671,construction.tools.drill ,2603
26800031,2053013564641248165,nan,genau,308.61,519300081, genau,2600
2400665,2053013563743667055,appliances.kitchen.hood,turboair,46.31,513686575,appliances.kitchen.hood turboair,2592
6000276,2053013560807654091,auto.accessories.alarm,alligator,38.61,548439568,auto.accessories.alarm alligator,2577
17800168,2053013559868129947,computers.desktop,aerocool,171.92,551055706,computers.desktop aerocool,2576
5301321,2053013563173241677,nan,babyliss,46.31,532366383, babyliss,2553
28704388,2053013565069067197,apparel.shoes.keds,asics,51.48,555447570,apparel.shoes.keds asics,2548
1005259,2053013555631882655,electronics.smartphone,umi,463.31,520489804,electronics.smartphone umi,2540
6301985,2053013554834964853,appliances.kitchen.kettle,dauscher,36.01,555448675,appliances.kitchen.kettle dauscher,2526
10900026,2053013555069845885,appliances.kitchen.mixer,panasonic,40.8,514080443,appliances.kitchen.mixer panasonic,2521
4000224,2053013566142809077,construction.tools.generator,vitek,56.86,520409815,construction.tools.generator vitek,2512
1801858,2053013554415534427,electronics.video.tv,tcl,198.2,554089031,electronics.video.tv tcl,2511
2900418,2053013554776244595,appliances.kitchen.microwave,ava,53.23,550474592,appliances.kitchen.microwave ava,2496
23700007,2053013561847841545,furniture.bedroom.blanket,ikea,5.12,512548361,furniture.bedroom.blanket ikea,2479
3601240,2053013563810775923,appliances.kitchen.washer,candy,386.08,512606538,appliances.kitchen.washer candy,2472
12400207,2053013556252639687,construction.tools.drill,makita,174.26,514622810,construction.tools.drill makita,2465
29100044,2053013565916316649,appliances.personal.massager,vitek,48.88,514024047,appliances.personal.massager vitek,2443
27700660,2053013560086233771,construction.tools.pump,nan,99.33,479233261,construction.tools.pump ,2437
