,product_id,category_id,category_code,brand,price,row_id
4698,3100872,2053013555262783879,appliances.kitchen.blender,maxwell,22.91,4698
4699,4803389,2053013554658804075,electronics.audio.headphone,jbl,71.82,4699
4700,1003965,2053013555631882655,electronics.smartphone,samsung,720.46,4700
4701,15700008,2053013559733912211,,,115.58,4701
4702,13101731,2053013553526341921,,skad,318.67,4702
4703,1004838,2053013555631882655,electronics.smartphone,oppo,179.28,4703
4704,26403233,2053013563651392361,,,67.96,4704
4705,1004857,2053013555631882655,electronics.smartphone,samsung,130.25,4705
4706,22400002,2053013554474254687,electronics.audio.microphone,ritmix,9.52,4706
4707,21405154,2053013561579406073,electronics.clocks,,350.07,4707
4708,4802974,2053013554658804075,electronics.audio.headphone,kingston,37.04,4708
4709,1004665,2053013555631882655,electronics.smartphone,samsung,859.19,4709
4710,5100816,2053013553375346967,,xiaomi,28.55,4710
4711,3700779,2053013565983425517,appliances.environment.vacuum,xiaomi,299.88,4711
4712,3100267,2053013555262783879,appliances.kitchen.blender,vitek,34.62,4712
4713,8800093,2053013555573162395,electronics.telephone,nokia,53.72,4713
4714,1004838,2053013555631882655,electronics.smartphone,oppo,179.28,4714
4715,10300550,2053013553115300101,,bruder,64.33,4715
4716,9100196,2053013552888807671,computers.peripherals.mouse,logitech,11.56,4716
4717,1004240,2053013555631882655,electronics.smartphone,apple,1062.54,4717
4718,26403355,2053013563651392361,,,100.9,4718
4719,5300062,2053013563173241677,,braun,62.42,4719
4720,13100766,2053013553526341921,,skad,221.37,4720
4721,23000484,2164367422893589471,,yacco,22.14,4721
4722,12707870,2053013553559896355,,bridgestone,192.28,4722
4723,1004249,2053013555631882655,electronics.smartphone,apple,730.26,4723
4724,9300078,2053013554524586339,,lg,256.74,4724
4725,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,22.34,4725
4726,40200429,2053013557930361385,,,3.6,4726
4727,4502176,2053013563877884791,appliances.kitchen.hob,electrolux,360.34,4727
4728,8700188,2053013563097744201,appliances.personal.hair_cutter,moser,86.18,4728
4729,5301790,2053013563173241677,,aeg,57.62,4729
4730,1005008,2053013555631882655,electronics.smartphone,xiaomi,99.62,4730
4731,5700024,2053013553970938175,auto.accessories.player,pioneer,334.11,4731
4732,3700829,2053013565983425517,appliances.environment.vacuum,samsung,127.42,4732
4733,3601423,2053013563810775923,appliances.kitchen.washer,candy,231.64,4733
4734,5701087,2053013553970938175,auto.accessories.player,jvc,51.48,4734
4735,26403236,2053013563651392361,,,74.13,4735
4736,28717949,2053013565639492569,apparel.shoes,burgerschuhe,105.54,4736
4737,1480747,2053013561092866779,computers.desktop,pulser,767.05,4737
4738,1004791,2053013555631882655,electronics.smartphone,xiaomi,142.86,4738
4739,1004781,2053013555631882655,electronics.smartphone,huawei,272.81,4739
4740,18000973,2053013558525952589,,samsung,43.73,4740
4741,3200324,2053013555321504139,appliances.kitchen.meat_grinder,bosch,199.49,4741
4742,1004856,2053013555631882655,electronics.smartphone,samsung,132.05,4742
4743,37500091,2076715364204413467,,twins,6.95,4743
4744,12719973,2053013553559896355,,kapsen,87.52,4744
4745,13104928,2053013553526341921,,kipardo,362.43,4745
4746,37200055,2075962341748376288,,carters,22.29,4746
4747,4802159,2053013554658804075,electronics.audio.headphone,jbl,8.88,4747
4748,5801012,2053013553945772349,electronics.audio.subwoofer,,95.52,4748
4749,26204083,2053013563693335403,,,303.74,4749
4750,34700079,2061717937420501730,,hubert,167.55,4750
4751,4803977,2053013554658804075,electronics.audio.headphone,samsung,107.71,4751
4752,22700755,2053013556168753601,,,197.69,4752
4753,22700202,2053013556168753601,,stels,172.21,4753
4754,2400517,2053013563743667055,appliances.kitchen.hood,kuppersbusch,810.83,4754
4755,1004833,2053013555631882655,electronics.smartphone,samsung,173.98,4755
4756,29100033,2053013565941482475,appliances.personal.massager,gezatone,61.78,4756
4757,5701066,2053013553970938175,auto.accessories.player,pioneer,71.82,4757
4758,5700793,2053013553970938175,auto.accessories.player,kenwood,177.61,4758
4759,48100000,2116907525143003265,sport.bicycle,,12.84,4759
4760,4100346,2053013561218695907,,sony,390.95,4760
4761,1002633,2053013555631882655,electronics.smartphone,apple,358.57,4761
4762,1004794,2053013555631882655,electronics.smartphone,xiaomi,228.82,4762
4763,18100067,2053013557955527211,,kronospan,13.91,4763
4764,34800118,2062461754293617058,,,39.38,4764
4765,12300845,2053013556311359947,construction.tools.drill,kolner,32.92,4765
4766,1004785,2053013555631882655,electronics.smartphone,huawei,273.6,4766
4767,3700823,2053013565983425517,appliances.environment.vacuum,bosch,282.99,4767
4768,7004492,2053013560346280633,kids.carriage,belecoo,102.95,4768
4769,5100797,2053013553341792533,electronics.clocks,garmin,2531.29,4769
4770,4700589,2053013560899928785,auto.accessories.videoregister,xiaomi,71.56,4770
4771,3600661,2053013563810775923,appliances.kitchen.washer,samsung,296.53,4771
4772,27201325,2053013564154708873,,fabretti,12.61,4772
4773,1304297,2053013558920217191,computers.notebook,apple,1068.21,4773
4774,1801542,2053013554415534427,electronics.video.tv,lg,470.28,4774
4775,15700099,2053013559733912211,,,526.65,4775
4776,28101002,2053013564918072245,,,99.1,4776
4777,12710969,2053013553559896355,,triangle,33.46,4777
4778,26403393,2053013563651392361,,,55.09,4778
4779,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,22.34,4779
4780,22700320,2053013556168753601,,total,12.84,4780
4781,1480607,2053013561092866779,computers.desktop,pulser,1763.21,4781
4782,3400003,2053013555178897795,,panasonic,223.92,4782
4783,2800037,2053013563835941749,appliances.kitchen.refrigerators,midea,205.9,4783
4784,1004988,2053013555631882655,electronics.smartphone,nokia,128.2,4784
4785,15100309,2053013557024391671,,,385.85,4785
4786,1004149,2053013555631882655,electronics.smartphone,xiaomi,329.16,4786
4787,1004792,2053013555631882655,electronics.smartphone,xiaomi,468.48,4787
4788,3700778,2053013565983425517,appliances.environment.vacuum,samsung,164.71,4788
4789,1002524,2053013555631882655,electronics.smartphone,apple,511.72,4789
4790,6901993,2053013560312726199,furniture.living_room.chair,joie,228.83,4790
4791,28100889,2053013564918072245,,,225.49,4791
4792,1005159,2053013555631882655,electronics.smartphone,xiaomi,231.41,4792
4793,1004246,2053013555631882655,electronics.smartphone,apple,733.41,4793
4794,4802974,2053013554658804075,electronics.audio.headphone,kingston,37.04,4794
4795,34200027,2061717948493463814,,toro,16.96,4795
4796,13300555,2053013557166998015,,sonel,180.7,4796
4797,28716186,2053013565782098913,apparel.shoes,respect,113.0,4797
4798,1004870,2053013555631882655,electronics.smartphone,samsung,290.93,4798
4799,1004767,2053013555631882655,electronics.smartphone,samsung,252.63,4799
4800,4803186,2053013554658804075,electronics.audio.headphone,harper,25.46,4800
4801,1004159,2053013555631882655,electronics.smartphone,samsung,1253.46,4801
4802,21000014,2053013561420022511,accessories.bag,thule,231.64,4802
4803,22700129,2053013556168753601,,stels,66.93,4803
4804,2500966,2053013564003713919,appliances.kitchen.oven,beko,253.03,4804
4805,6100191,2053013560866374351,auto.accessories.radar,sho-me,83.97,4805
4806,1004833,2053013555631882655,electronics.smartphone,samsung,173.98,4806
4807,1801658,2053013554415534427,electronics.video.tv,sony,2574.04,4807
4808,1005135,2053013555631882655,electronics.smartphone,apple,1747.79,4808
4809,3700600,2053013565983425517,appliances.environment.vacuum,vitek,51.43,4809
4810,6200764,2053013552293216471,appliances.environment.air_heater,polaris,51.46,4810
4811,21404612,2053013561579406073,electronics.clocks,,172.98,4811
4812,15100024,2053013557024391671,,,849.19,4812
4813,10800006,2053013554994348409,,philips,46.31,4813
4814,6301823,2053013554834964853,appliances.kitchen.kettle,redmond,45.69,4814
4815,5300190,2053013563173241677,,remington,34.72,4815
4816,22700063,2053013556168753601,,,70.81,4816
4817,3601003,2053013563810775923,appliances.kitchen.washer,beko,257.38,4817
4818,21407183,2053013561579406073,electronics.clocks,longines,1554.74,4818
4819,12711973,2053013553559896355,,roadstone,94.98,4819
4820,1005115,2053013555631882655,electronics.smartphone,apple,975.56,4820
4821,34100035,2060981320548352046,,bestway,14.62,4821
4822,4803981,2053013554658804075,electronics.audio.headphone,huawei,41.16,4822
4823,5100862,2053013553341792533,electronics.clocks,samsung,354.64,4823
4824,5701192,2053013553970938175,auto.accessories.player,imx,241.96,4824
4825,1005144,2053013555631882655,electronics.smartphone,apple,1747.79,4825
4826,26020678,2053013562812531517,,,5.1,4826
4827,1306646,2053013558920217191,computers.notebook,acer,591.26,4827
4828,9100967,2053013552888807671,computers.peripherals.mouse,steelseries,76.96,4828
4829,9400064,2053013566067311601,,elna,898.32,4829
4830,1701420,2053013553031414015,computers.peripherals.monitor,samsung,220.06,4830
4831,1480451,2053013561092866779,computers.desktop,pulser,404.1,4831
4832,3800798,2053013566176363511,appliances.iron,philips,69.47,4832
4833,11200505,2053013562946749253,appliances.personal.scales,xiaomi,25.48,4833
4834,18300155,2053013558945383017,accessories.bag,lenovo,10.27,4834
4835,1401564,2053013561092866779,computers.desktop,avalon,553.17,4835
4836,11500475,2053013554625249641,,jbl,32.95,4836
4837,21404417,2053013561579406073,electronics.clocks,,24.45,4837
4838,1801623,2053013554415534427,electronics.video.tv,lg,391.02,4838
4839,1801762,2053013554415534427,electronics.video.tv,artel,205.08,4839
4840,1005116,2053013555631882655,electronics.smartphone,apple,1052.79,4840
4841,1004838,2053013555631882655,electronics.smartphone,oppo,179.28,4841
4842,1004856,2053013555631882655,electronics.smartphone,samsung,132.05,4842
4843,2501889,2053013564003713919,appliances.kitchen.oven,asel,100.84,4843
4844,16000664,2053013558223962683,,granhel,48.39,4844
4845,22700325,2053013556168753601,,force,102.71,4845
4846,5300930,2053013563173241677,,rowenta,87.35,4846
4847,28300230,2053013566243472379,accessories.wallet,picard,54.06,4847
4848,1800931,2053013554415534427,electronics.video.tv,sony,385.31,4848
4849,15100100,2053013557024391671,,,437.33,4849
4850,17600455,2053013558895051365,,,2.06,4850
4851,42600065,2096280601366626625,,sparta,13.77,4851
4852,21401224,2053013561579406073,electronics.clocks,casio,49.16,4852
4853,1004173,2053013555631882655,electronics.smartphone,xiaomi,149.09,4853
4854,1004767,2053013555631882655,electronics.smartphone,samsung,252.63,4854
4855,14400058,2053013558492398155,,samsung,60.81,4855
4856,18200055,2053013554499420513,electronics.audio.acoustic,sony,630.39,4856
4857,3601335,2053013563810775923,appliances.kitchen.washer,candy,256.61,4857
4858,12701293,2053013553559896355,,triangle,48.91,4858
4859,6000115,2053013560807654091,auto.accessories.alarm,tomahawk,97.81,4859
4860,1004873,2053013555631882655,electronics.smartphone,samsung,380.69,4860
4861,26200206,2053013563693335403,,,174.78,4861
4862,5100719,2053013553341792533,electronics.clocks,samsung,151.61,4862
4863,13104928,2053013553526341921,,kipardo,362.43,4863
4864,13103374,2053013553526341921,,trebl,52.0,4864
4865,1004659,2053013555631882655,electronics.smartphone,samsung,731.04,4865
4866,1801766,2053013554415534427,electronics.video.tv,artel,150.51,4866
4867,5100654,2053013553341792533,electronics.clocks,garmin,138.97,4867
4868,1005100,2053013555631882655,electronics.smartphone,samsung,153.62,4868
4869,3701222,2053013565983425517,appliances.environment.vacuum,xiaomi,475.69,4869
4870,1801906,2053013554415534427,electronics.video.tv,tcl,269.22,4870
4871,1701054,2053013553031414015,computers.peripherals.monitor,hp,437.54,4871
4872,1004873,2053013555631882655,electronics.smartphone,samsung,380.69,4872
4873,1004741,2053013555631882655,electronics.smartphone,xiaomi,185.8,4873
4874,8902245,2053013553090134275,kids.toys,adamex,38.61,4874
4875,1306650,2053013558920217191,computers.notebook,acer,393.81,4875
4876,7900440,2053013556487520725,furniture.kitchen.chair,selby,43.73,4876
4877,22000226,2053013561327747819,,tuka,38.61,4877
4878,3500105,2053013555287949705,,bosch,560.25,4878
4879,46800004,2110187395394568257,appliances.kitchen.refrigerators,ezetil,257.38,4879
4880,1004249,2053013555631882655,electronics.smartphone,apple,730.26,4880
4881,2900936,2053013554776244595,appliances.kitchen.microwave,galanz,64.33,4881
4882,42400056,2095518906859913319,,,167.39,4882
4883,21409751,2053013561579406073,electronics.clocks,,288.81,4883
4884,1004320,2053013555631882655,electronics.smartphone,xiaomi,257.1,4884
4885,34800196,2062461754293617058,,,37.2,4885
4886,13104928,2053013553526341921,,kipardo,362.43,4886
4887,4500288,2053013563877884791,appliances.kitchen.hob,bosch,254.7,4887
4888,5700384,2053013553970938175,auto.accessories.player,pioneer,123.56,4888
4889,13101213,2053013553526341921,,skad,155.89,4889
4890,22700068,2053013556168753601,,force,87.0,4890
4891,1003306,2053013555631882655,electronics.smartphone,apple,584.17,4891
4892,1004428,2053013555631882655,electronics.smartphone,huawei,643.49,4892
4893,5700187,2053013553970938175,auto.accessories.player,alpine,89.54,4893
4894,1004741,2053013555631882655,electronics.smartphone,xiaomi,185.8,4894
4895,5700384,2053013553970938175,auto.accessories.player,pioneer,123.56,4895
4896,34200159,2061717948493463814,,rivacase,15.42,4896
4897,5000576,2053013566100866035,appliances.sewing_machine,janome,231.41,4897
4898,5100816,2053013553375346967,,xiaomi,28.55,4898
4899,5700585,2053013553970938175,auto.accessories.player,pioneer,200.78,4899
4900,1004838,2053013555631882655,electronics.smartphone,oppo,179.28,4900
4901,8800969,2053013555573162395,electronics.telephone,fly,9.76,4901
4902,12600037,2053013554751078769,appliances.kitchen.grill,redmond,77.17,4902
4903,1004767,2053013555631882655,electronics.smartphone,samsung,252.63,4903
4904,5100845,2053013553341792533,electronics.clocks,xiaomi,180.16,4904
4905,41200011,2089490106086851034,,artmusical,386.11,4905
4906,21403863,2053013561579406073,electronics.clocks,casio,21.36,4906
4907,12712070,2053013553559896355,,yokohama,65.51,4907
4908,3200145,2053013555321504139,appliances.kitchen.meat_grinder,,36.24,4908
4909,2601721,2053013563970159485,,fiesta,185.31,4909
4910,25400258,2053013561604571899,,,17.54,4910
4911,3200172,2053013555321504139,appliances.kitchen.meat_grinder,,38.1,4911
4912,31700027,2053013564557362081,,,498.85,4912
4913,1005115,2053013555631882655,electronics.smartphone,apple,975.56,4913
4914,27800193,2084218014168776941,,sportbaby,288.53,4914
4915,5700937,2053013553970938175,auto.accessories.player,winca,321.76,4915
4916,4804301,2053013554658804075,electronics.audio.headphone,xiaomi,74.62,4916
4917,1004873,2053013555631882655,electronics.smartphone,samsung,380.69,4917
4918,22700202,2053013556168753601,,stels,172.21,4918
4919,5100572,2053013553341792533,electronics.clocks,apple,417.8,4919
4920,21408628,2053013561579406073,electronics.clocks,,257.66,4920
4921,39700098,2084962304016777941,apparel.costume,,136.43,4921
4922,22700466,2053013556168753601,,,53.03,4922
4923,43300017,2097815753423061045,apparel.tshirt,,41.16,4923
4924,1002629,2053013555631882655,electronics.smartphone,apple,360.34,4924
4925,1004767,2053013555631882655,electronics.smartphone,samsung,252.63,4925
4926,1801690,2053013554415534427,electronics.video.tv,samsung,370.56,4926
4927,3701362,2053013565983425517,appliances.environment.vacuum,bissell,380.95,4927
4928,26600361,2053013563450065759,,lucente,15.7,4928
4929,14300108,2053013557603205653,electronics.audio.music_tools.piano,casio,79.51,4929
4930,3801304,2053013566176363511,appliances.iron,tefal,65.61,4930
4931,6901289,2053013560312726199,furniture.living_room.chair,bambola,53.9,4931
4932,6200703,2053013552293216471,appliances.environment.air_heater,,30.86,4932
4933,5701019,2053013553970938175,auto.accessories.player,,23.14,4933
4934,2501816,2053013564003713919,appliances.kitchen.oven,artel,35.86,4934
4935,10800172,2053013554994348409,,redmond,50.58,4935
4936,6200704,2053013552293216471,appliances.environment.air_heater,,33.44,4936
4937,1005160,2053013555631882655,electronics.smartphone,xiaomi,231.41,4937
4938,7006287,2053013560346280633,kids.carriage,,69.5,4938
4939,4804102,2053013554658804075,electronics.audio.headphone,huawei,102.94,4939
4940,1004238,2053013555631882655,electronics.smartphone,apple,1201.07,4940
4941,28703613,2053013565069067197,apparel.shoes.keds,reebok,118.15,4941
4942,6801082,2053013554222596431,computers.components.hdd,apacer,24.2,4942
4943,10400401,2053013553257906447,kids.toys,rastar,30.61,4943
4944,1004991,2053013555631882655,electronics.smartphone,vivo,205.85,4944
4945,31200642,2053013558098133555,,luminarc,2.32,4945
4946,26300089,2053013563584283495,,lucente,271.82,4946
4947,49800025,2126679654801604876,accessories.bag,ritmix,8.71,4947
4948,1201287,2172371436436455782,electronics.tablet,apple,491.39,4948
4949,2601337,2053013563970159485,,artel,185.03,4949
4950,1480557,2053013561092866779,computers.desktop,netechnics,772.19,4950
4951,6000094,2053013560807654091,auto.accessories.alarm,starline,121.24,4951
4952,3601515,2053013563810775923,appliances.kitchen.washer,samsung,617.75,4952
4953,2702628,2053013563911439225,appliances.kitchen.refrigerators,arg,154.42,4953
4954,1305691,2053013558920217191,computers.notebook,dell,771.96,4954
4955,1003800,2053013555631882655,electronics.smartphone,apple,823.32,4955
4956,4803977,2053013554658804075,electronics.audio.headphone,samsung,107.71,4956
4957,4802888,2053013554658804075,electronics.audio.headphone,apple,30.84,4957
4958,12711975,2053013553559896355,,roadstone,83.4,4958
4959,1005015,2053013555631882655,electronics.smartphone,samsung,600.92,4959
4960,2300201,2053013560530830019,electronics.camera.video,sony,205.41,4960
4961,18800064,2053013560623104713,auto.accessories.parktronic,parkmaster,82.11,4961
4962,12702958,2053013553559896355,,cordiant,42.47,4962
4963,2601299,2053013563970159485,,dauscher,391.23,4963
4964,1004321,2053013555631882655,electronics.smartphone,huawei,218.54,4964
4965,1004249,2053013555631882655,electronics.smartphone,apple,730.26,4965
4966,13104594,2053013553526341921,,trebl,73.62,4966
4967,10800025,2053013554994348409,,redmond,54.0,4967
4968,1801693,2053013554415534427,electronics.video.tv,hisense,452.78,4968
4969,8700375,2053013563097744201,appliances.personal.hair_cutter,philips,61.75,4969
4970,1002544,2053013555631882655,electronics.smartphone,apple,462.41,4970
4971,1200947,2172371436436455782,electronics.tablet,samsung,115.06,4971
4972,1480524,2053013561092866779,computers.desktop,pulser,437.57,4972
4973,27900029,2053013564741911467,,,39.9,4973
4974,1004562,2053013555631882655,electronics.smartphone,meizu,101.64,4974
4975,1005151,2053013555631882655,electronics.smartphone,xiaomi,418.27,4975
4976,1005135,2053013555631882655,electronics.smartphone,apple,1747.79,4976
4977,1005066,2053013555631882655,electronics.smartphone,xiaomi,233.6,4977
4978,1003317,2053013555631882655,electronics.smartphone,apple,965.02,4978
4979,1005135,2053013555631882655,electronics.smartphone,apple,1747.79,4979
4980,1005104,2053013555631882655,electronics.smartphone,apple,975.57,4980
4981,44700004,2104564977229628393,,lux,84.94,4981
4982,15100110,2053013557024391671,,,849.19,4982
4983,42000011,2102307650380235197,,pt-group,167.31,4983
4984,1004838,2053013555631882655,electronics.smartphone,oppo,179.28,4984
4985,15200861,2053013553484398879,,kainar,59.2,4985
4986,22700462,2053013556168753601,,bosch,60.49,4986
4987,1004235,2053013555631882655,electronics.smartphone,apple,1182.07,4987
4988,5100816,2053013553375346967,,xiaomi,28.55,4988
4989,4804055,2053013554658804075,electronics.audio.headphone,apple,190.48,4989
4990,26403655,2053013563651392361,,sokolov,28.57,4990
4991,1004836,2053013555631882655,electronics.smartphone,samsung,230.61,4991
4992,28716172,2053013565882762215,,,102.71,4992
4993,26200589,2053013563693335403,,,216.22,4993
4994,15600052,2053013559767466645,,,1348.55,4994
4995,26400585,2053013563651392361,,lucente,248.66,4995
4996,5700384,2053013553970938175,auto.accessories.player,pioneer,123.56,4996
4997,4803977,2053013554658804075,electronics.audio.headphone,samsung,107.71,4997
4998,1005115,2053013555631882655,electronics.smartphone,apple,975.56,4998
4999,1004237,2053013555631882655,electronics.smartphone,apple,1088.27,4999
5000,2601973,2053013563970159485,,greta,124.84,5000
5001,23000124,2164367422893589471,,mobil,19.31,5001
5002,11600017,2053013554566529381,computers.desktop,microlab,90.07,5002
5003,26300465,2053013563584283495,,,37.84,5003
5004,28000126,2053013563483620193,,,160.06,5004
5005,10300371,2053013553115300101,,,4.76,5005
5006,12705612,2053013553559896355,,roadstone,54.06,5006
5007,22700128,2053013556168753601,,stels,65.64,5007
5008,25400008,2053013561604571899,,,43.48,5008
5009,29502558,2053013566411243525,,,21.24,5009
5010,17601544,2053013558895051365,,farmstay,7.85,5010
5011,1004739,2053013555631882655,electronics.smartphone,xiaomi,196.32,5011
5012,22700678,2053013556168753601,,marshal,59.2,5012
5013,1004226,2053013555631882655,electronics.smartphone,apple,1008.01,5013
5014,1307350,2053013558920217191,computers.notebook,acer,514.79,5014
5015,1003304,2053013555631882655,electronics.smartphone,apple,580.95,5015
5016,1004720,2053013555631882655,electronics.smartphone,huawei,127.36,5016
5017,44600006,2103807459595387724,,bisou,3.73,5017
5018,1004767,2053013555631882655,electronics.smartphone,samsung,252.63,5018
5019,51800008,2135658542386905834,,,2463.38,5019
5020,1801305,2053013554415534427,electronics.video.tv,haier,154.42,5020
5021,4700589,2053013560899928785,auto.accessories.videoregister,xiaomi,71.56,5021
5022,12711927,2053013553559896355,,yokohama,154.6,5022
5023,6000208,2053013560807654091,auto.accessories.alarm,pandora,334.63,5023
5024,5000390,2053013566100866035,appliances.sewing_machine,bernina,789.98,5024
5025,1201512,2172371436436455782,electronics.tablet,samsung,823.39,5025
5026,23000075,2164367422893589471,,mobil,24.45,5026
5027,1004777,2053013555631882655,electronics.smartphone,xiaomi,135.01,5027
5028,1002633,2053013555631882655,electronics.smartphone,apple,358.57,5028
5029,18400002,2053013553912217915,,swat,75.03,5029
5030,3300349,2053013555355058573,,redmond,59.33,5030
5031,11400733,2053013558458843721,,,0.0,5031
5032,4600386,2053013563944993659,appliances.kitchen.dishwasher,bosch,431.62,5032
5033,1307187,2053013558920217191,computers.notebook,acer,855.85,5033
5034,4804056,2053013554658804075,electronics.audio.headphone,apple,161.84,5034
5035,10900348,2053013555069845885,appliances.kitchen.mixer,kitfort,118.09,5035
5036,26014656,2053013562611204913,,,6.07,5036
5037,4100131,2053013561218695907,,sony,362.43,5037
5038,1004957,2053013555631882655,electronics.smartphone,xiaomi,348.12,5038
5039,34800086,2062461754293617058,,carfashion,60.23,5039
5040,1004739,2053013555631882655,electronics.smartphone,xiaomi,196.32,5040
5041,28715829,2116907519078040377,apparel.shoes,,89.84,5041
5042,25200264,2053013562082722579,,line,27.81,5042
5043,6800273,2053013554222596431,computers.components.hdd,,50.31,5043
5044,1004776,2053013555631882655,electronics.smartphone,xiaomi,182.5,5044
5045,1004856,2053013555631882655,electronics.smartphone,samsung,132.05,5045
5046,17300761,2053013553853497655,,moschino,45.04,5046
5047,1004901,2053013555631882655,electronics.smartphone,oppo,591.96,5047
5048,26203040,2053013563693335403,,,272.79,5048
5049,12700964,2053013553559896355,,nokian,112.74,5049
5050,3800952,2053013566176363511,appliances.iron,tefal,77.2,5050
5051,3700956,2053013565983425517,appliances.environment.vacuum,xiaomi,486.5,5051
5052,3601223,2053013563810775923,appliances.kitchen.washer,lg,321.73,5052
5053,1005160,2053013555631882655,electronics.smartphone,xiaomi,231.41,5053
5054,28711421,2053013565329114057,apparel.shoes.slipons,spur,28.83,5054
5055,16600041,2053013560287560373,,,177.35,5055
5056,20900070,2053013561453576945,,xiaomi,81.86,5056
5057,7202943,2053013553165631753,,lego,20.05,5057
5058,28718097,2053013565069067197,apparel.shoes.keds,respect,51.22,5058
5059,2601260,2053013563970159485,,dauscher,416.97,5059
5060,3600253,2053013563810775923,appliances.kitchen.washer,midea,95.21,5060
5061,42000052,2102307650380235197,,koffer,285.52,5061
5062,1002633,2053013555631882655,electronics.smartphone,apple,358.57,5062
5063,28716006,2053013565069067197,apparel.shoes.keds,jordan,154.19,5063
5064,34800094,2062461754293617058,,carfashion,60.23,5064
5065,1004871,2053013555631882655,electronics.smartphone,samsung,286.62,5065
5066,3200157,2053013555321504139,appliances.kitchen.meat_grinder,bosch,126.64,5066
5067,12703015,2053013553559896355,,cordiant,42.99,5067
5068,1004957,2053013555631882655,electronics.smartphone,xiaomi,348.12,5068
5069,1003311,2053013555631882655,electronics.smartphone,apple,705.01,5069
5070,6302007,2053013554834964853,appliances.kitchen.kettle,gorenje,48.88,5070
5071,5700946,2053013553970938175,auto.accessories.player,mydean,128.7,5071
5072,26400673,2053013563651392361,,lucente,333.6,5072
5073,15901385,2053013558190408249,,gipfel,40.7,5073
5074,1003317,2053013555631882655,electronics.smartphone,apple,965.02,5074
5075,28100033,2053013564918072245,,kartal,432.44,5075
5076,26018541,2053013562611204913,,,10.76,5076
5077,1005184,2053013555631882655,electronics.smartphone,,1029.34,5077
5078,16400025,2053013558249128509,,tefal,128.68,5078
5079,3500176,2053013555287949705,,bosch,172.09,5079
5080,12400401,2053013556252639687,construction.tools.drill,crown,84.94,5080
5081,1004961,2053013555631882655,electronics.smartphone,oppo,179.28,5081
5082,1801785,2053013554415534427,electronics.video.tv,lg,411.59,5082
5083,1500021,2053013552955916539,computers.peripherals.printer,epson,116.73,5083
5084,12100045,2053013555816432043,kids.skates,xiaomi,368.89,5084
5085,1480750,2053013561092866779,computers.desktop,gigabyte,292.34,5085
5086,1004785,2053013555631882655,electronics.smartphone,huawei,273.36,5086
5087,43900050,2127425440925614628,,bosch,37.04,5087
5088,1003313,2053013555631882655,electronics.smartphone,apple,913.51,5088
5089,22700076,2053013556168753601,,stels,33.46,5089
5090,4100217,2053013561218695907,,sony,726.87,5090
5091,21404655,2053013561579406073,electronics.clocks,orient,176.32,5091
5092,12708937,2053013553559896355,,michelin,71.43,5092
5093,2500223,2053013564003713919,appliances.kitchen.oven,hansa,257.12,5093
5094,3601343,2053013563810775923,appliances.kitchen.washer,samsung,437.46,5094
5095,1004903,2053013555631882655,electronics.smartphone,huawei,111.7,5095
5096,12709470,2053013553559896355,,matador,43.24,5096
5097,1306133,2053013558920217191,computers.notebook,xiaomi,1287.01,5097
5098,13800225,2053013557418656265,furniture.bathroom.toilet,rosa,57.02,5098
5099,3600666,2053013563810775923,appliances.kitchen.washer,samsung,319.14,5099
5100,1004659,2053013555631882655,electronics.smartphone,samsung,731.04,5100
5101,1004251,2053013555631882655,electronics.smartphone,apple,1052.54,5101
5102,1004934,2053013555631882655,electronics.smartphone,vivo,205.38,5102
5103,17900075,2053013560178508465,construction.tools.generator,huter,759.07,5103
5104,17301551,2053013553853497655,,mancera,114.03,5104
5105,15200936,2053013553484398879,,deta,74.65,5105
5106,17300654,2053013553853497655,,,112.31,5106
5107,2800246,2053013563835941749,appliances.kitchen.refrigerators,elenberg,257.38,5107
5108,2602121,2053013563970159485,,dauscher,316.58,5108
5109,12600018,2053013554751078769,appliances.kitchen.grill,delonghi,386.08,5109
5110,3900834,2053013552326770905,appliances.environment.water_heater,aqua,39.98,5110
5111,29900054,2059484601444729123,,peda,2557.59,5111
5112,1800930,2053013554415534427,electronics.video.tv,sony,321.73,5112
5113,2900214,2053013554776244595,appliances.kitchen.microwave,ava,56.6,5113
5114,12709562,2053013553559896355,,viatti,38.35,5114
5115,10800170,2053013554994348409,,scarlett,40.13,5115
5116,1004199,2053013555631882655,electronics.smartphone,xiaomi,334.24,5116
5117,1004226,2053013555631882655,electronics.smartphone,apple,1008.0,5117
5118,28713721,2053013565069067197,apparel.shoes.keds,nike,55.39,5118
5119,4100346,2053013561218695907,,sony,390.95,5119
5120,1004873,2053013555631882655,electronics.smartphone,samsung,380.64,5120
5121,45300033,2106075662325383725,kids.swing,lorelli,73.15,5121
5122,28400986,2053013566209917945,accessories.bag,,92.41,5122
5123,26200396,2053013563693335403,,,492.16,5123
5124,5100816,2053013553375346967,,xiaomi,28.55,5124
5125,1004603,2053013555631882655,electronics.smartphone,bq,81.68,5125
5126,1005159,2053013555631882655,electronics.smartphone,xiaomi,231.41,5126
5127,2800156,2053013563835941749,appliances.kitchen.refrigerators,midea,221.34,5127
5128,16100762,2053013558156853815,,rondell,47.23,5128
5129,18001327,2053013558525952589,,samsung,15.16,5129
